Ancestor,Colony,Day,Clone.Number,Target.Name.x,mu.x,Median.x,sigma.x,PSRF_mu.x,PSRF_lp.x,Target.Name.y,mu.y,Median.y,sigma.y,PSRF_mu.y,PSRF_lp.y,ratio,ratio.se,Environment,ColonyID,Plasmid.size,mutated
DOD 74,2,0,DOD 340,trfA gene,0.002304664,0.000851321,0.000173961,1.005795275,1.009430056,16S rRNA gene,0.016506808,0.013545171,0.000364596,1.015031328,1.222971613,0.062850527,8.68E-05,Biofilm,DOD 74-2,64508,unchanged
DOD 74,2,5,DOD 340,trfA gene,0.000266623,0.000158673,1.17E-05,1.003540469,1.00892195,16S rRNA gene,0.031279382,0.016576573,0.000836495,1.001866318,1.009019366,0.009572131,3.35E-06,Biofilm,DOD 74-2,64508,unchanged
DOD 74,2,8,DOD 340,trfA gene,2.26E-05,4.59E-06,3.23E-06,1.001277067,1.009156823,16S rRNA gene,0.014385772,0.010597563,0.000411631,1.002610023,1.011811059,0.000432857,1.01E-06,Biofilm,DOD 74-2,64508,unchanged
DOD 74,3,0,DOD 341,trfA gene,0.009077166,0.005659967,0.000317036,0.999987826,1.000781871,16S rRNA gene,0.02860425,0.01667138,0.00089223,1.004047261,1.001608119,0.339502,0.000205752,Biofilm,DOD 74-3,64508,unchanged
DOD 74,3,5,DOD 341,trfA gene,0.005324849,0.002687437,0.000247291,1.002086862,1.004543084,16S rRNA gene,0.014512619,0.010475381,0.000414511,1.001432968,1.014496211,0.256547924,0.00019381,Biofilm,DOD 74-3,64508,unchanged
DOD 74,3,8,DOD 341,trfA gene,3.74E-05,1.45E-05,2.52E-06,1.002153026,1.003057367,16S rRNA gene,0.016612888,0.010910533,0.000807201,1.024855078,52.38365753,0.001325515,7.62E-07,Biofilm,DOD 74-3,64508,unchanged
DOD 74,3_2,0,342,trfA gene,0.002792236,0.001203048,0.000150806,1.001901185,1.002690121,16S rRNA gene,0.030358425,0.024979877,0.000581724,1.001172877,1.009395343,0.048160686,3.63E-05,Biofilm,DOD 74-3_2,64508,unchanged
DOD 74,3_2,5,342,trfA gene,0.000140901,4.44E-05,2.35E-05,1.002894253,1.003154486,16S rRNA gene,0.020984452,0.015744293,0.00049042,1.001811424,1.00212514,0.002818284,6.40E-06,Biofilm,DOD 74-3_2,64508,unchanged
DOD 74,3_2,8,342,trfA gene,1.31E-06,2.73E-07,3.03E-07,1.002380397,1.00130087,16S rRNA gene,0.039481654,0.028207185,0.00088209,1.001132946,1.00258368,9.66E-06,1.76E-08,Biofilm,DOD 74-3_2,64508,unchanged
DOD 74,4,0,DOD 342,trfA gene,1.92E-05,1.09E-05,1.24E-06,1.003204808,1.001728673,16S rRNA gene,0.052610827,0.036051591,0.001075345,1.002616225,1.003222939,0.00030361,7.17E-08,Biofilm,DOD 74-4,64508,unchanged
DOD 74,4,5,DOD 342,trfA gene,0.00556662,0.002743856,0.000277663,1.000005949,1.004575077,16S rRNA gene,0.03063344,0.016786518,0.000944869,1.010255794,1.106184163,0.163455955,0.000143506,Biofilm,DOD 74-4,64508,unchanged
DOD 74,4,8,DOD 342,trfA gene,0.007702512,0.002982313,0.000349505,1.002924983,1.006818938,16S rRNA gene,0.021377235,0.014153865,0.000578024,1.004255743,1.000878095,0.21070661,0.000189005,Biofilm,DOD 74-4,64508,unchanged
DOD 74,5,0,DOD 343,trfA gene,0.001863529,0.001635247,4.95E-05,1.006376287,1.080046994,16S rRNA gene,0.03355079,0.024436145,0.000698737,1.00355168,1.004122807,0.066919176,1.30E-05,Biofilm,DOD 74-5,64508,unchanged
DOD 74,5,5,DOD 343,trfA gene,0.009498523,0.000885936,0.000541893,1.007521727,1.006563546,16S rRNA gene,0.021096138,0.016496936,0.0004239,1.005625304,1.008711118,0.053703083,0.000259151,Biofilm,DOD 74-5,64508,unchanged
DOD 74,5,8,DOD 343,trfA gene,1.00E-05,1.55E-06,2.91E-06,1.003149173,1.001283977,16S rRNA gene,0.022798957,0.012205122,0.000929529,1.001760853,1.005834036,0.000127393,6.88E-07,Biofilm,DOD 74-5,64508,unchanged
DOD 74,6,0,DOD 344,trfA gene,0.001041165,0.00038848,0.000139139,1.005842276,1.001477931,16S rRNA gene,0.012854616,0.01061534,0.000258643,1.003747324,1.004585565,0.036596092,9.37E-05,Biofilm,DOD 74-6,64508,unchanged
DOD 74,6,5,DOD 344,trfA gene,0.000714103,0.000241279,5.62E-05,1.002122521,1.009922584,16S rRNA gene,0.042722378,0.023247055,0.001013744,1.003858504,1.007102308,0.010378923,1.12E-05,Biofilm,DOD 74-6,64508,unchanged
DOD 74,6,8,DOD 344,trfA gene,0.000192915,6.23E-05,2.93E-05,0.999601388,1.000895082,16S rRNA gene,0.021796155,0.013906482,0.000927554,1.004478,1.002076587,0.004480863,9.86E-06,Biofilm,DOD 74-6,64508,unchanged
DOD 75,1,0,DOD 345,trfA gene,5.46E-06,1.59E-06,5.81E-07,1.001477377,1.000390921,16S rRNA gene,0.0393617,0.028891947,0.000787756,1.004169221,1.002685289,5.49E-05,3.67E-08,Biofilm,DOD 75-1,64508,unchanged
DOD 75,1,5,DOD 345,trfA gene,0.001025961,0.00050287,8.75E-05,1.000154496,1.013444085,16S rRNA gene,0.023341485,0.016868168,0.000532478,1.001248826,1.003267902,0.029811798,2.89E-05,Biofilm,DOD 75-1,64508,unchanged
DOD 75,1,8,DOD 345,trfA gene,0.000722454,0.000131023,0.00015069,1.000341325,1.003980415,16S rRNA gene,0.028596457,0.021000631,0.000630295,1.003806332,1.002286565,0.006239023,3.98E-05,Biofilm,DOD 75-1,64508,unchanged
DOD 75,1_2,0,345,trfA gene,0.000134256,5.48E-05,8.98E-06,1.003448015,1.003973639,16S rRNA gene,0.096320464,0.066626142,0.001735659,1.002317099,1.004420487,0.000821783,3.55E-07,Biofilm,DOD 75-1_2,64508,unchanged
DOD 75,2,0,DOD 346,trfA gene,0.00042495,0.000192298,4.39E-05,1.001566263,1.000852322,16S rRNA gene,0.018181354,0.014538784,0.000367321,1.002215322,1.001373371,0.013226531,1.49E-05,Biofilm,DOD 75-2,64508,unchanged
DOD 75,2,5,DOD 346,trfA gene,0.000830114,0.000103487,0.000117683,1.001798354,1.002242469,16S rRNA gene,0.067385628,0.035982347,0.001641444,1.011800439,1.005345247,0.002876056,1.71E-05,Biofilm,DOD 75-2,64508,unchanged
DOD 75,2,8,DOD 346,trfA gene,1.25E-05,1.41E-06,3.19E-06,0.999769589,1.010699911,16S rRNA gene,0.029569665,0.01867705,0.000900475,1.006523751,1.00789483,7.56E-05,4.61E-07,Biofilm,DOD 75-2,64508,unchanged
DOD 75,3,0,DOD 347,trfA gene,9.28E-05,5.52E-05,5.73E-06,1.001002764,1.000472468,16S rRNA gene,0.000676614,0.000479033,3.63E-05,1.001518846,1.004407143,0.11519549,0.000101992,Biofilm,DOD 75-3,64508,unchanged
DOD 75,3,5,DOD 347,trfA gene,0.000386842,0.000291395,9.85E-06,1.001344986,1.011147644,16S rRNA gene,0.013388625,0.009731072,0.000381667,1.003492217,1.003345083,0.029944826,6.83E-06,Biofilm,DOD 75-3,64508,unchanged
DOD 75,3,8,DOD 347,trfA gene,1.17E-05,1.65E-06,4.08E-06,1.000507955,1.000944192,16S rRNA gene,0.016073856,0.012931228,0.000381322,1.000321177,1.009211422,0.000127386,1.00E-06,Biofilm,DOD 75-3,64508,unchanged
DOD 75,4,0,DOD 348,trfA gene,0.056951561,0.002197621,0.002482307,1.001287863,1.005266786,16S rRNA gene,0.003290587,0.002377195,0.000121825,1.00207308,1.004549093,0.924459549,0.016050006,Biofilm,DOD 75-4,64508,unchanged
DOD 75,4,5,DOD 348,trfA gene,0.000540331,0.000256449,0.000114292,1.000487169,1.035738749,16S rRNA gene,0.027272638,0.013060258,0.000842207,1.001667324,1.004226815,0.019635811,5.58E-05,Biofilm,DOD 75-4,64508,unchanged
DOD 75,4,8,DOD 348,trfA gene,0.000394768,0.000120266,3.97E-05,0.999868812,1.007375569,16S rRNA gene,0.015123374,0.011342253,0.000349821,1.002633744,1.015986866,0.010603381,1.80E-05,Biofilm,DOD 75-4,64508,unchanged
DOD 75,5,0,DOD 349,trfA gene,0.003056384,0.00194662,0.000149314,1.002039216,1.002044123,16S rRNA gene,0.005102076,0.003007408,0.000275507,1.01253314,1.00393079,0.647274847,0.000756333,Biofilm,DOD 75-5,64508,unchanged
DOD 75,5,5,DOD 349,trfA gene,0.004864685,0.00331064,0.000191964,1.001274665,1.00261826,16S rRNA gene,0.012539652,0.009125709,0.000349107,1.00259653,1.002191508,0.362781657,0.000192522,Biofilm,DOD 75-5,64508,unchanged
DOD 75,5,8,DOD 349,trfA gene,0.001942808,0.000930208,0.00015403,1.001350027,1.010041318,16S rRNA gene,0.015617307,0.013383088,0.000347406,1.001869524,1.006688581,0.06950623,7.35E-05,Biofilm,DOD 75-5,64508,unchanged
DOD 75,6,0,DOD 350,trfA gene,0.007872549,0.004592478,0.000372704,1.006226894,1.004930376,16S rRNA gene,0.016439205,0.01498012,0.000176075,1.002231806,1.014241392,0.306571502,0.000190332,Biofilm,DOD 75-6,64508,unchanged
DOD 75,6,5,DOD 350,trfA gene,3.88E-05,1.02E-05,9.86E-06,1.002553955,1.123241052,16S rRNA gene,0.144191559,0.062674691,0.003293943,0.999316941,1.004824006,0.000162116,4.21E-07,Biofilm,DOD 75-6,64508,unchanged
DOD 75,6,8,DOD 350,trfA gene,1.64E-09,9.71E-10,6.12E-11,1.00030304,1.006460524,16S rRNA gene,0.02045075,0.016689868,0.000429351,1.002280227,1.068058448,5.82E-08,1.31E-12,Biofilm,DOD 75-6,64508,unchanged
DOD 76,1,0,DOD 351,trfA gene,0.000327866,0.000225001,1.95E-05,1.003942586,1.000972087,16S rRNA gene,0.011903362,0.007226383,0.000413,1.003460007,1.003333311,0.031136101,1.56E-05,Biofilm,DOD 76-1,64508,unchanged
DOD 76,1,5,DOD 351,trfA gene,0.000625152,0.000194919,0.000109186,1.003716302,1.0054707,16S rRNA gene,0.007864101,0.006053023,0.000197538,1.000475954,1.016530047,0.032201924,0.000125661,Biofilm,DOD 76-1,64508,unchanged
DOD 76,1,8,DOD 351,trfA gene,1.44E-05,3.80E-06,3.64E-06,1.00020227,1.007646578,16S rRNA gene,0.018924417,0.010394333,0.000566812,1.017005732,1.04644151,0.000365972,1.08E-06,Biofilm,DOD 76-1,64508,unchanged
DOD 76,2,0,DOD 352,trfA gene,0.000336455,0.000168302,3.50E-05,1.003338248,1.002639834,16S rRNA gene,0.006724496,0.005453433,0.000142715,1.003573618,1.013676709,0.03086165,3.79E-05,Biofilm,DOD 76-2,64508,unchanged
DOD 76,2,5,DOD 352,trfA gene,6.34E-05,3.39E-05,5.14E-06,1.000924309,1.003717593,16S rRNA gene,0.037110955,0.018048128,0.001099111,1.002208544,1.004034533,0.001879825,9.64E-07,Biofilm,DOD 76-2,64508,unchanged
DOD 76,2,8,DOD 352,trfA gene,8.82E-06,6.61E-07,2.94E-06,1.000816172,1.008145582,16S rRNA gene,0.014954562,0.01326901,0.000277319,1.013113453,1.011606972,4.98E-05,6.55E-07,Biofilm,DOD 76-2,64508,unchanged
DOD 76,3,0,DOD 353,trfA gene,0.003928067,0.00153562,0.000226889,1.000690991,1.007623754,16S rRNA gene,0.013615785,0.008591527,0.000548242,1.00182459,1.0029073,0.178736579,0.000231799,Biofilm,DOD 76-3,64508,unchanged
DOD 76,3,5,DOD 353,trfA gene,0.0007781,0.000403575,7.74E-05,1.004428659,1.002243219,16S rRNA gene,0.018944399,0.015162297,0.000415826,1.003369767,1.030851368,0.026617041,2.89E-05,Biofilm,DOD 76-3,64508,unchanged
DOD 76,3,8,DOD 353,trfA gene,8.51E-05,6.35E-06,1.74E-05,1.00009797,1.001255522,16S rRNA gene,0.077885404,0.064356003,0.001129273,1.008649468,1.035473705,9.86E-05,8.00E-07,Biofilm,DOD 76-3,64508,unchanged
DOD 76,4,0,DOD 354,trfA gene,0.000328652,0.000172669,2.33E-05,1.004844782,1.001456715,16S rRNA gene,0.011435434,0.007918369,0.000293417,1.005873645,1.002911925,0.021806118,1.52E-05,Biofilm,DOD 76-4,64508,unchanged
DOD 76,4,5,DOD 354,trfA gene,0.000948463,0.000462221,0.000109863,1.000824085,1.007324919,16S rRNA gene,0.059627615,0.031369238,0.001358879,1.001766742,1.004128572,0.014734841,1.80E-05,Biofilm,DOD 76-4,64508,unchanged
DOD 76,4,8,DOD 354,trfA gene,6.50E-05,2.28E-05,6.29E-06,1.000857983,1.005375932,16S rRNA gene,0.024553227,0.019464304,0.000492957,1.002139011,1.001665079,0.001171874,1.01E-06,Biofilm,DOD 76-4,64508,unchanged
DOD 76,5,0,DOD 355,trfA gene,0.002501879,0.001871522,6.38E-05,1.007632424,1.00331384,16S rRNA gene,0.021919108,0.017677811,0.000383826,1.005142762,1.000683506,0.105868428,2.25E-05,Biofilm,DOD 76-5,64508,unchanged
DOD 76,5,5,DOD 355,trfA gene,4.53E-06,1.03E-06,1.06E-06,1.002134136,1.012384444,16S rRNA gene,0.023003468,0.014496146,0.000872354,1.005595087,1.008414048,7.09E-05,1.79E-07,Biofilm,DOD 76-5,64508,unchanged
DOD 76,5,8,DOD 355,trfA gene,5.70E-10,1.51E-10,7.80E-11,1.003862781,1.055350837,16S rRNA gene,0.024670843,0.020332269,0.000383724,1.000190055,1.010185697,7.42E-09,1.24E-12,Biofilm,DOD 76-5,64508,unchanged
DOD 76,6,0,DOD 356,trfA gene,0.001463389,0.000515047,0.000304681,1.004733439,1.000504685,16S rRNA gene,0.009212635,0.007447167,0.000191182,1.003302149,1.009226348,0.069160126,0.000351426,Biofilm,DOD 76-6,64508,unchanged
DOD 76,6,5,DOD 356,trfA gene,0.000868829,0.000624406,2.59E-05,1.0016581,1.004282557,16S rRNA gene,0.037107151,0.020341242,0.001038077,1.00194178,1.00732787,0.030696575,9.20E-06,Biofilm,DOD 76-6,64508,unchanged
DOD 76,6,8,DOD 356,trfA gene,1.58E-05,5.05E-06,2.10E-06,0.999758722,1.008174138,16S rRNA gene,0.016679693,0.013376332,0.000467978,1.00439891,1.02664413,0.000377822,4.23E-07,Biofilm,DOD 76-6,64508,unchanged
DOD 766.pB10,1,0,DOD 793,trfA gene,0.00997856,0.004545802,0.000442115,1.00311911,1.000274138,16S rRNA gene,0.02337252,0.016330287,0.000689717,1.009331039,1.007826722,0.278366307,0.000226767,Transformant,DOD 766.pB10-1,64508,unchanged
DOD 766.pB10,1,5,DOD 793,trfA gene,6.87E-05,1.74E-05,6.73E-06,1.000713963,1.002632741,16S rRNA gene,0.020916711,0.017494694,0.000346443,1.000665258,1.009443762,0.000995159,1.26E-06,Transformant,DOD 766.pB10-1,64508,unchanged
DOD 766.pB10,1,8,DOD 793,trfA gene,3.86E-08,6.22E-09,1.54E-08,1.000993577,1.00656765,16S rRNA gene,0.021844832,0.015255018,0.000621516,1.005889604,1.00399693,4.08E-07,9.79E-10,Transformant,DOD 766.pB10-1,64508,unchanged
DOD 77,1,0,DOD 357,trfA,0.001353855,0.000712183,6.98E-05,1.002868306,1.006399735,16S rRNA gene,0.03508848,0.023970298,0.00077916,1.003229449,1.004568768,0.02971107,1.58E-05,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,1,DOD 357,trfA,0.002730269,0.000980358,0.000207712,1.000672884,1.000770793,16S rRNA gene,0.117079982,0.097801264,0.001526245,1.003139644,1.022238834,0.010023976,1.03E-05,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,2,DOD 357,trfA,0.002792994,0.001154683,0.000149308,1.001631122,1.005574441,16S rRNA gene,0.172656773,0.127656146,0.002350573,1.098345016,1.154681644,0.009045263,4.75E-06,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,3,DOD 357,trfA,0.001932703,0.000802741,0.000111805,1.001184163,1.002678454,16S rRNA gene,0.107140246,0.083544445,0.001542265,1.002472529,1.0023748,0.009608548,5.31E-06,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,4,DOD 357,trfA,0.002361962,0.000841236,0.000202068,1.002128327,1.005757298,16S rRNA gene,0.180033039,0.148225369,0.002321133,1.036904324,1.163375351,0.005675384,5.71E-06,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,5,DOD 357,trfA,0.003052728,0.001214308,0.000155665,1.001496533,1.008468232,16S rRNA gene,0.158418121,0.126146813,0.00221496,1.000976946,1.008229696,0.009626146,5.19E-06,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,6,DOD 357,trfA,0.001945266,0.000491749,0.000241942,1.002373208,1.002725269,16S rRNA gene,0.129141242,0.106096945,0.001773804,1.00334665,1.003030295,0.0046349,1.08E-05,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,7,DOD 357,trfA,0.002188258,0.000660387,0.000149075,1.000704949,1.001725473,16S rRNA gene,0.151577321,0.12040793,0.001967737,1.010534508,1.004167639,0.005484584,5.35E-06,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,8,DOD 357,trfA,0.00239082,0.000956171,0.000108894,1.001070105,0.999977782,16S rRNA gene,0.229898349,0.18899598,0.002804162,1.002344251,1.012225002,0.005059214,1.99E-06,Biofilm,DOD 77-1,64508,unchanged
DOD 77,1,9,DOD 357,trfA,0.067668734,0.006111627,0.002590685,1.000446278,1.003988082,16S rRNA gene,0.199881798,0.126639767,0.003429762,1.005555965,1.00920488,0.048259934,0.000145611,Biofilm,DOD 77-1,64508,unchanged
DOD 77,2,0,DOD 358,trfA,0.002505208,0.001306876,0.000141576,1.002528477,0.999749923,16S rRNA gene,0.01133814,0.01058132,0.000101258,1.002235883,1.022754223,0.123507874,8.95E-05,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,1,DOD 358,trfA,0.007281887,0.003129446,0.000308586,1.003084109,1.034504304,16S rRNA gene,0.020252507,0.015256304,0.00050069,1.003396177,1.002992925,0.205124749,0.000162839,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,2,DOD 358,trfA,0.011019357,0.004822359,0.000424269,1.003377006,1.010348043,16S rRNA gene,0.035340229,0.026716897,0.00061799,1.00811346,1.016448073,0.180498486,0.000111848,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,3,DOD 358,trfA,0.004597571,0.000964539,0.000359343,1.000504469,1.000620104,16S rRNA gene,0.026063573,0.016764191,0.000850165,1.001223109,1.008041402,0.057535658,0.000166742,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,4,DOD 358,trfA,0.004923602,0.001535262,0.000357792,1.009261578,18.13671845,16S rRNA gene,0.031083991,0.020399044,0.000794292,1.001852998,1.007029444,0.075261457,0.000127307,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,5,DOD 358,trfA,0.001680441,0.000361627,0.000101601,1.000491072,1.00529575,16S rRNA gene,0.023097781,0.01621332,0.000663618,0.999763435,1.009515985,0.022304307,3.49E-05,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,6,DOD 358,trfA,0.000202823,8.37E-05,1.51E-05,1.000664074,1.002639366,16S rRNA gene,0.027796026,0.02043284,0.000696996,1.004362276,1.002935762,0.004096465,2.74E-06,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,7,DOD 358,trfA,0.000393464,8.50E-05,6.02E-05,1.001388753,1.057118941,16S rRNA gene,0.028595593,0.020091737,0.000632014,1.002474975,1.039621708,0.004231551,1.57E-05,Biofilm,DOD 77-2,64508,unchanged
DOD 77,2,8,DOD 358,trfA,0.002629294,3.82E-05,0.000368323,1.002492266,1.039343944,16S rRNA gene,0.028798692,0.012185985,0.000962411,1.014532567,1.042857788,0.003130955,0.000232736,Biofilm,DOD 77-2,64508,unchanged
DOD 77,3,0,DOD 359,trfA,0.004836049,0.002658056,0.000238154,1.002873484,17.17365728,16S rRNA gene,0.024156439,0.02043071,0.000293487,1.00221512,1.008270103,0.130100995,7.63E-05,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,1,DOD 359,trfA,0.018306551,0.010724258,0.000627195,1.001703668,1.00580976,16S rRNA gene,0.046269662,0.03772056,0.000712211,0.999996497,1.01752247,0.28430803,0.000124324,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,2,DOD 359,trfA,0.069657938,0.005783465,0.002608327,1.000282034,1.007553924,16S rRNA gene,0.01878229,0.010436805,0.000572518,1.0014087,1.011789211,0.554141304,0.003100903,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,3,DOD 359,trfA,0.000766358,0.000252584,0.000117771,1.002390163,1.030577631,16S rRNA gene,0.007969081,0.003727672,0.000366526,1.001216925,1.002651152,0.06775921,0.000276162,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,4,DOD 359,trfA,0.002657461,0.000794789,0.000336211,1.004395662,1.014827573,16S rRNA gene,0.016711348,0.008409011,0.000633296,1.004646906,1.006221958,0.094516347,0.00034355,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,5,DOD 359,trfA,0.071600493,0.006701763,0.00267628,1.000573048,1.003003088,16S rRNA gene,0.016106731,0.008750615,0.000491055,0.999578899,1.002663679,0.765861888,0.003956863,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,6,DOD 359,trfA,0.065491013,0.006678512,0.00242689,1.002194901,1.003266134,16S rRNA gene,0.016097387,0.008753902,0.000594405,1.001805273,1.004371645,0.762918314,0.003390821,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,7,DOD 359,trfA,0.070785485,0.00962683,0.002476365,1.001493669,1.004115431,16S rRNA gene,0.040385711,0.023592349,0.001050321,1.001652523,1.011641399,0.408048826,0.00104325,Biofilm,DOD 77-3,64508,unchanged
DOD 77,3,8,DOD 359,trfA,0.043749109,0.000813461,0.002048805,1.001278981,1.002218272,16S rRNA gene,0.007119831,0.004280327,0.0002742,1.000473129,1.038890946,0.190046513,0.006338306,Biofilm,DOD 77-3,64508,unchanged
DOD 77,4,0,DOD 360,trfA,0.002852572,0.001258037,0.000166922,1.001038313,1.0029894,16S rRNA gene,0.085949912,0.064007873,0.001350264,1.00562019,1.002148846,0.019654416,1.29E-05,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,1,DOD 360,trfA,0.084326285,0.048935825,0.001918575,1.008905611,1.008860388,16S rRNA gene,0.041279919,0.030718302,0.00077183,1.002367879,1.002834456,1.593051112,0.000681828,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,2,DOD 360,trfA,0.059348576,0.031848792,0.001442223,1.005563881,1.005544653,16S rRNA gene,0.063265257,0.045253941,0.001215653,1.005184948,1.007851149,0.703779416,0.000322357,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,3,DOD 360,trfA,0.076848293,0.034057272,0.001792984,1.131850827,1.036447527,16S rRNA gene,0.015400176,0.010698184,0.000399939,1.003523198,1.008738935,3.183463015,0.002272127,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,4,DOD 360,trfA,0.073336046,0.046513121,0.001635179,1.001883205,1.071911596,16S rRNA gene,0.041673631,0.029638067,0.000806611,1.000663853,1.007599351,1.569370962,0.000648651,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,5,DOD 360,trfA,0.057702457,0.01441975,0.001741316,1.293099133,1.188217441,16S rRNA gene,0.040860167,0.029742535,0.000843547,1.002534893,1.007210309,0.484819155,0.000539481,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,6,DOD 360,trfA,0.001189764,0.000369316,0.000118379,1.000514395,1.002414175,16S rRNA gene,0.06890809,0.038143318,0.001601476,1.002030187,1.006146129,0.009682327,1.54E-05,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,7,DOD 360,trfA,0.044689304,0.01456076,0.001575184,1.031916401,1.038064217,16S rRNA gene,0.05918812,0.036285582,0.001257237,1.002200317,1.009742477,0.401282269,0.000383754,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4,8,DOD 360,trfA,0.056359622,0.032466482,0.001338998,1.00479025,1.00427651,16S rRNA gene,0.027734954,0.013351082,0.000919067,1.001435225,1.003427225,2.431749185,0.002230231,Biofilm,DOD 77-4,64508,unchanged
DOD 77,4_2,0,360,trfA gene,0.000204122,0.000138561,7.79E-06,1.002256268,1.001321732,16S rRNA gene,0.042197731,0.03029218,0.000997187,1.014103089,1.007770302,0.004574166,9.18E-07,Biofilm,DOD 77-4_2,64508,unchanged
DOD 77,5,0,DOD 361,trfA,0.005541177,0.003137939,0.00027425,1.005168745,1.047081681,16S rRNA gene,0.086992717,0.069747858,0.001238389,0.999990178,1.014673176,0.044989748,2.09E-05,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,1,DOD 361,trfA,0.122449645,0.074692396,0.002399594,1.004009886,1.013317316,16S rRNA gene,0.143865146,0.118573306,0.001837236,0.999929607,1.003955446,0.629925895,0.0001637,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,2,DOD 361,trfA,0.075948838,0.012210127,0.002449102,1.002588175,1.003973564,16S rRNA gene,0.042039464,0.030091221,0.000893892,1.004974888,1.010741671,0.405770419,0.000821531,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,3,DOD 361,trfA,0.023256695,0.013618159,0.000637398,1.005028257,1.022057132,16S rRNA gene,0.024546844,0.017069085,0.000534462,1.000487703,1.270430721,0.797825974,0.000395853,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,4,DOD 361,trfA,0.021148181,0.009193808,0.00078451,1.001728581,1.008261684,16S rRNA gene,0.072036881,0.061236245,0.000924494,1.002151518,1.005977984,0.150136708,9.07E-05,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,5,DOD 361,trfA,0.012235233,0.005466425,0.000522913,1.006887954,1.022298178,16S rRNA gene,0.129234578,0.095103307,0.001879115,1.036929019,1.021456093,0.057478808,3.25E-05,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,6,DOD 361,trfA,0.010848554,0.005559649,0.000511641,1.000965418,1.002875734,16S rRNA gene,0.036606446,0.019391176,0.001120415,1.005753193,1.005920478,0.286710259,0.000246104,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,7,DOD 361,trfA,0.001021349,1.72E-05,0.000175693,1.000503412,1.005064181,16S rRNA gene,0.02355316,0.007779468,0.000945838,1.001104909,1.010493493,0.002214979,0.000175511,Biofilm,DOD 77-5,31344,largedel
DOD 77,5,8,DOD 361,trfA,0.015558793,0.006850461,0.00068321,0.999712316,1.013897795,16S rRNA gene,0.071961845,0.06064792,0.000968703,1.005726812,1.059330743,0.112954596,7.26E-05,Biofilm,DOD 77-5,31344,largedel
DOD 77,6,0,DOD 362,trfA,0.000542164,0.000360784,2.67E-05,1.002637775,1.003492363,16S rRNA gene,0.007585154,0.007260837,7.13E-05,1.002235335,1.122444971,0.049689043,2.00E-05,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,1,DOD 362,trfA,0.000940258,0.000548514,6.65E-05,1.003243814,1.019366922,16S rRNA gene,0.013928269,0.010797881,0.000340631,1.010236278,24.49592993,0.05079834,3.65E-05,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,2,DOD 362,trfA,0.003392625,0.001020531,0.000239557,1.005560845,1.21176367,16S rRNA gene,0.040488822,0.028585724,0.000848167,1.003681325,1.048948566,0.035700706,5.07E-05,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,3,DOD 362,trfA,0.002996947,0.001094174,0.000210417,1.00218025,1.000601219,16S rRNA gene,0.063476818,0.04030776,0.00137006,1.004767109,1.036533233,0.027145485,2.92E-05,Biofilm,DOD 77-6,32744,largedel
DOD 77,6,4,DOD 362,trfA,0.001691543,0.000330096,0.0001458,1.000681257,1.003331697,16S rRNA gene,0.020239357,0.008907517,0.000836076,1.001827413,1.006009268,0.037058129,0.000117065,Biofilm,DOD 77-6,32744,largedel
